index,Last level,GHG/Unit,GHG Conversion Factor
3110,CNG,kg CO2e,
3111,CNG,kg CO2e,
3112,CNG,kg CO2e,
3113,CNG,kg CO2e,
3114,CNG,kg CO2e,
3115,CNG,kg CO2e,
3116,CNG,kg CO2e,
3117,CNG,kg CO2e,
3118,CNG,kg CO2e,
3119,CNG,kg CO2e,0.62419
31110,CNG,kg CO2e,0.25113
31111,CNG,kg CO2e,0.40415
3110,CNG,kg CO2e of CO2 per unit,
3111,CNG,kg CO2e of CO2 per unit,
3112,CNG,kg CO2e of CO2 per unit,
3113,CNG,kg CO2e of CO2 per unit,
3114,CNG,kg CO2e of CO2 per unit,
3115,CNG,kg CO2e of CO2 per unit,
3116,CNG,kg CO2e of CO2 per unit,
3117,CNG,kg CO2e of CO2 per unit,
3118,CNG,kg CO2e of CO2 per unit,
3119,CNG,kg CO2e of CO2 per unit,0.61964
31110,CNG,kg CO2e of CO2 per unit,0.24931
31111,CNG,kg CO2e of CO2 per unit,0.40123
3110,CNG,kg CO2e of CH4 per unit,
3111,CNG,kg CO2e of CH4 per unit,
3112,CNG,kg CO2e of CH4 per unit,
3113,CNG,kg CO2e of CH4 per unit,
3114,CNG,kg CO2e of CH4 per unit,
3115,CNG,kg CO2e of CH4 per unit,
3116,CNG,kg CO2e of CH4 per unit,
3117,CNG,kg CO2e of CH4 per unit,
3118,CNG,kg CO2e of CH4 per unit,
3119,CNG,kg CO2e of CH4 per unit,0.0033
31110,CNG,kg CO2e of CH4 per unit,0.00132
31111,CNG,kg CO2e of CH4 per unit,0.00212
3110,CNG,kg CO2e of N2O per unit,
3111,CNG,kg CO2e of N2O per unit,
3112,CNG,kg CO2e of N2O per unit,
3113,CNG,kg CO2e of N2O per unit,
3114,CNG,kg CO2e of N2O per unit,
3115,CNG,kg CO2e of N2O per unit,
3116,CNG,kg CO2e of N2O per unit,
3117,CNG,kg CO2e of N2O per unit,
3118,CNG,kg CO2e of N2O per unit,
3119,CNG,kg CO2e of N2O per unit,0.00124
31110,CNG,kg CO2e of N2O per unit,0.0005
31111,CNG,kg CO2e of N2O per unit,0.0008
3110,LPG,kg CO2e,
3111,LPG,kg CO2e,
3112,LPG,kg CO2e,
3113,LPG,kg CO2e,
3114,LPG,kg CO2e,
3115,LPG,kg CO2e,
3116,LPG,kg CO2e,
3117,LPG,kg CO2e,
3118,LPG,kg CO2e,
3119,LPG,kg CO2e,0.68621
31110,LPG,kg CO2e,0.2761
31111,LPG,kg CO2e,0.44433
3110,LPG,kg CO2e of CO2 per unit,
3111,LPG,kg CO2e of CO2 per unit,
3112,LPG,kg CO2e of CO2 per unit,
3113,LPG,kg CO2e of CO2 per unit,
3114,LPG,kg CO2e of CO2 per unit,
3115,LPG,kg CO2e of CO2 per unit,
3116,LPG,kg CO2e of CO2 per unit,
3117,LPG,kg CO2e of CO2 per unit,
3118,LPG,kg CO2e of CO2 per unit,
3119,LPG,kg CO2e of CO2 per unit,0.68486
31110,LPG,kg CO2e of CO2 per unit,0.27556
31111,LPG,kg CO2e of CO2 per unit,0.44346
3110,LPG,kg CO2e of CH4 per unit,
3111,LPG,kg CO2e of CH4 per unit,
3112,LPG,kg CO2e of CH4 per unit,
3113,LPG,kg CO2e of CH4 per unit,
3114,LPG,kg CO2e of CH4 per unit,
3115,LPG,kg CO2e of CH4 per unit,
3116,LPG,kg CO2e of CH4 per unit,
3117,LPG,kg CO2e of CH4 per unit,
3118,LPG,kg CO2e of CH4 per unit,
3119,LPG,kg CO2e of CH4 per unit,0.0001
31110,LPG,kg CO2e of CH4 per unit,4e-05
31111,LPG,kg CO2e of CH4 per unit,7e-05
3110,LPG,kg CO2e of N2O per unit,
3111,LPG,kg CO2e of N2O per unit,
3112,LPG,kg CO2e of N2O per unit,
3113,LPG,kg CO2e of N2O per unit,
3114,LPG,kg CO2e of N2O per unit,
3115,LPG,kg CO2e of N2O per unit,
3116,LPG,kg CO2e of N2O per unit,
3117,LPG,kg CO2e of N2O per unit,
3118,LPG,kg CO2e of N2O per unit,
3119,LPG,kg CO2e of N2O per unit,0.00124
31110,LPG,kg CO2e of N2O per unit,0.0005
31111,LPG,kg CO2e of N2O per unit,0.0008
3110,Unknown,kg CO2e,
3111,Unknown,kg CO2e,
3112,Unknown,kg CO2e,
3113,Unknown,kg CO2e,
3114,Unknown,kg CO2e,
3115,Unknown,kg CO2e,
3116,Unknown,kg CO2e,
3117,Unknown,kg CO2e,
3118,Unknown,kg CO2e,
3119,Unknown,kg CO2e,0.63823
31110,Unknown,kg CO2e,0.2543
31111,Unknown,kg CO2e,0.40926
3110,Unknown,kg CO2e of CO2 per unit,
3111,Unknown,kg CO2e of CO2 per unit,
3112,Unknown,kg CO2e of CO2 per unit,
3113,Unknown,kg CO2e of CO2 per unit,
3114,Unknown,kg CO2e of CO2 per unit,
3115,Unknown,kg CO2e of CO2 per unit,
3116,Unknown,kg CO2e of CO2 per unit,
3117,Unknown,kg CO2e of CO2 per unit,
3118,Unknown,kg CO2e of CO2 per unit,
3119,Unknown,kg CO2e of CO2 per unit,0.63415
31110,Unknown,kg CO2e of CO2 per unit,0.25267
31111,Unknown,kg CO2e of CO2 per unit,0.40664
3110,Unknown,kg CO2e of CH4 per unit,
3111,Unknown,kg CO2e of CH4 per unit,
3112,Unknown,kg CO2e of CH4 per unit,
3113,Unknown,kg CO2e of CH4 per unit,
3114,Unknown,kg CO2e of CH4 per unit,
3115,Unknown,kg CO2e of CH4 per unit,
3116,Unknown,kg CO2e of CH4 per unit,
3117,Unknown,kg CO2e of CH4 per unit,
3118,Unknown,kg CO2e of CH4 per unit,
3119,Unknown,kg CO2e of CH4 per unit,3e-05
31110,Unknown,kg CO2e of CH4 per unit,1e-05
31111,Unknown,kg CO2e of CH4 per unit,2e-05
3110,Unknown,kg CO2e of N2O per unit,
3111,Unknown,kg CO2e of N2O per unit,
3112,Unknown,kg CO2e of N2O per unit,
3113,Unknown,kg CO2e of N2O per unit,
3114,Unknown,kg CO2e of N2O per unit,
3115,Unknown,kg CO2e of N2O per unit,
3116,Unknown,kg CO2e of N2O per unit,
3117,Unknown,kg CO2e of N2O per unit,
3118,Unknown,kg CO2e of N2O per unit,
3119,Unknown,kg CO2e of N2O per unit,0.00405
31110,Unknown,kg CO2e of N2O per unit,0.00162
31111,Unknown,kg CO2e of N2O per unit,0.0026
3110,Plug-in Hybrid Electric Vehicle,kg CO2e,
3111,Plug-in Hybrid Electric Vehicle,kg CO2e,
3112,Plug-in Hybrid Electric Vehicle,kg CO2e,
3113,Plug-in Hybrid Electric Vehicle,kg CO2e,
3114,Plug-in Hybrid Electric Vehicle,kg CO2e,
3115,Plug-in Hybrid Electric Vehicle,kg CO2e,
3116,Plug-in Hybrid Electric Vehicle,kg CO2e,0.36985
3117,Plug-in Hybrid Electric Vehicle,kg CO2e,0.14592
3118,Plug-in Hybrid Electric Vehicle,kg CO2e,0.23485
3119,Plug-in Hybrid Electric Vehicle,kg CO2e,0.36985
31110,Plug-in Hybrid Electric Vehicle,kg CO2e,0.14592
31111,Plug-in Hybrid Electric Vehicle,kg CO2e,0.23485
3110,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
3111,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
3112,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
3113,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
3114,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
3115,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
3116,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.36487
3117,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.14395
3118,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.23166
3119,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.36487
31110,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.14395
31111,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.23166
3110,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
3111,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
3112,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
3113,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
3114,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
3115,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
3116,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,0.00022
3117,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,9e-05
3118,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,0.00015
3119,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,0.00022
31110,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,9e-05
31111,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,0.00015
3110,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
3111,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
3112,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
3113,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
3114,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
3115,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
3116,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00476
3117,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00189
3118,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00304
3119,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00476
31110,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00189
31111,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00304
3110,Battery Electric Vehicle,kg CO2e,0.12474
3111,Battery Electric Vehicle,kg CO2e,0.03798
3112,Battery Electric Vehicle,kg CO2e,0.06113
3113,Battery Electric Vehicle,kg CO2e,0.24915
3114,Battery Electric Vehicle,kg CO2e,0.05777
3115,Battery Electric Vehicle,kg CO2e,0.09298
3116,Battery Electric Vehicle,kg CO2e,0.20519
3117,Battery Electric Vehicle,kg CO2e,0.07609
3118,Battery Electric Vehicle,kg CO2e,0.12246
3119,Battery Electric Vehicle,kg CO2e,0.21992
31110,Battery Electric Vehicle,kg CO2e,0.06976
31111,Battery Electric Vehicle,kg CO2e,0.11228
3110,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.12288
3111,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.03759
3112,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0605
3113,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.24671
3114,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.05723
3115,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0921
3116,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.20291
3117,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.07533
3118,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.12124
3119,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.21748
31110,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.06922
31111,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.1114
3110,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00078
3111,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00017
3112,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00027
3113,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00103
3114,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00022
3115,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00037
3116,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00096
3117,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00032
3118,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00052
3119,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00103
31110,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00022
31111,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.00037
3110,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00108
3111,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00022
3112,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00036
3113,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00141
3114,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00031
3115,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00051
3116,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00132
3117,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00044
3118,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0007
3119,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00141
31110,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00031
31111,Battery Electric Vehicle,kg CO2e of N2O per unit,0.00051
3120,0% Laden,kg CO2e,
3121,0% Laden,kg CO2e,0.46138
3122,0% Laden,kg CO2e,0.74251
3123,0% Laden,kg CO2e,
3124,0% Laden,kg CO2e,0.55061
3125,0% Laden,kg CO2e,0.88612
3126,0% Laden,kg CO2e,
3127,0% Laden,kg CO2e,0.774
3128,0% Laden,kg CO2e,1.24562
3129,0% Laden,kg CO2e,
31210,0% Laden,kg CO2e,0.67912
31211,0% Laden,kg CO2e,1.09292
31212,0% Laden,kg CO2e,
31213,0% Laden,kg CO2e,0.62775
31214,0% Laden,kg CO2e,1.01024
31215,0% Laden,kg CO2e,
31216,0% Laden,kg CO2e,0.64734
31217,0% Laden,kg CO2e,1.04178
31218,0% Laden,kg CO2e,
31219,0% Laden,kg CO2e,0.64659
31220,0% Laden,kg CO2e,1.04057
31221,0% Laden,kg CO2e,
31222,0% Laden,kg CO2e,0.65975
31223,0% Laden,kg CO2e,1.06176
3120,0% Laden,kg CO2e of CO2 per unit,
3121,0% Laden,kg CO2e of CO2 per unit,0.45595
3122,0% Laden,kg CO2e of CO2 per unit,0.73378
3123,0% Laden,kg CO2e of CO2 per unit,
3124,0% Laden,kg CO2e of CO2 per unit,0.54399
3125,0% Laden,kg CO2e of CO2 per unit,0.87546
3126,0% Laden,kg CO2e of CO2 per unit,
3127,0% Laden,kg CO2e of CO2 per unit,0.76318
3128,0% Laden,kg CO2e of CO2 per unit,1.22821
3129,0% Laden,kg CO2e of CO2 per unit,
31210,0% Laden,kg CO2e of CO2 per unit,0.67005
31211,0% Laden,kg CO2e of CO2 per unit,1.07833
31212,0% Laden,kg CO2e of CO2 per unit,
31213,0% Laden,kg CO2e of CO2 per unit,0.61554
31214,0% Laden,kg CO2e of CO2 per unit,0.99061
31215,0% Laden,kg CO2e of CO2 per unit,
31216,0% Laden,kg CO2e of CO2 per unit,0.63282
31217,0% Laden,kg CO2e of CO2 per unit,1.01842
31218,0% Laden,kg CO2e of CO2 per unit,
31219,0% Laden,kg CO2e of CO2 per unit,0.63216
31220,0% Laden,kg CO2e of CO2 per unit,1.01736
31221,0% Laden,kg CO2e of CO2 per unit,
31222,0% Laden,kg CO2e of CO2 per unit,0.64764
31223,0% Laden,kg CO2e of CO2 per unit,1.04228
3120,0% Laden,kg CO2e of CH4 per unit,
3121,0% Laden,kg CO2e of CH4 per unit,0.00011
3122,0% Laden,kg CO2e of CH4 per unit,0.00018
3123,0% Laden,kg CO2e of CH4 per unit,
3124,0% Laden,kg CO2e of CH4 per unit,0.00013
3125,0% Laden,kg CO2e of CH4 per unit,0.00022
3126,0% Laden,kg CO2e of CH4 per unit,
3127,0% Laden,kg CO2e of CH4 per unit,0.00022
3128,0% Laden,kg CO2e of CH4 per unit,0.00037
3129,0% Laden,kg CO2e of CH4 per unit,
31210,0% Laden,kg CO2e of CH4 per unit,0.00019
31211,0% Laden,kg CO2e of CH4 per unit,0.0003
31212,0% Laden,kg CO2e of CH4 per unit,
31213,0% Laden,kg CO2e of CH4 per unit,0.00012
31214,0% Laden,kg CO2e of CH4 per unit,0.00019
31215,0% Laden,kg CO2e of CH4 per unit,
31216,0% Laden,kg CO2e of CH4 per unit,0.00015
31217,0% Laden,kg CO2e of CH4 per unit,0.00022
31218,0% Laden,kg CO2e of CH4 per unit,
31219,0% Laden,kg CO2e of CH4 per unit,0.00015
31220,0% Laden,kg CO2e of CH4 per unit,0.00022
31221,0% Laden,kg CO2e of CH4 per unit,
31222,0% Laden,kg CO2e of CH4 per unit,0.00016
31223,0% Laden,kg CO2e of CH4 per unit,0.00026
3120,0% Laden,kg CO2e of N2O per unit,
3121,0% Laden,kg CO2e of N2O per unit,0.00532
3122,0% Laden,kg CO2e of N2O per unit,0.00855
3123,0% Laden,kg CO2e of N2O per unit,
3124,0% Laden,kg CO2e of N2O per unit,0.00648
3125,0% Laden,kg CO2e of N2O per unit,0.01043
3126,0% Laden,kg CO2e of N2O per unit,
3127,0% Laden,kg CO2e of N2O per unit,0.01059
3128,0% Laden,kg CO2e of N2O per unit,0.01704
3129,0% Laden,kg CO2e of N2O per unit,
31210,0% Laden,kg CO2e of N2O per unit,0.00888
31211,0% Laden,kg CO2e of N2O per unit,0.01429
31212,0% Laden,kg CO2e of N2O per unit,
31213,0% Laden,kg CO2e of N2O per unit,0.01209
31214,0% Laden,kg CO2e of N2O per unit,0.01944
31215,0% Laden,kg CO2e of N2O per unit,
31216,0% Laden,kg CO2e of N2O per unit,0.01438
31217,0% Laden,kg CO2e of N2O per unit,0.02314
31218,0% Laden,kg CO2e of N2O per unit,
31219,0% Laden,kg CO2e of N2O per unit,0.01428
31220,0% Laden,kg CO2e of N2O per unit,0.02299
31221,0% Laden,kg CO2e of N2O per unit,
31222,0% Laden,kg CO2e of N2O per unit,0.01195
31223,0% Laden,kg CO2e of N2O per unit,0.01923
3120,50% Laden,kg CO2e,0.45916
3121,50% Laden,kg CO2e,0.50103
3122,50% Laden,kg CO2e,0.80632
3123,50% Laden,kg CO2e,0.26427
3124,50% Laden,kg CO2e,0.62832
3125,50% Laden,kg CO2e,1.01119
3126,50% Laden,kg CO2e,0.21116
3127,50% Laden,kg CO2e,0.94152
3128,50% Laden,kg CO2e,1.51523
3129,50% Laden,kg CO2e,0.2258
31210,50% Laden,kg CO2e,0.80803
31211,50% Laden,kg CO2e,1.3004
31212,50% Laden,kg CO2e,0.12823
31213,50% Laden,kg CO2e,0.78163
31214,50% Laden,kg CO2e,1.25789
31215,50% Laden,kg CO2e,0.09612
31216,50% Laden,kg CO2e,0.85827
31217,50% Laden,kg CO2e,1.38125
31218,50% Laden,kg CO2e,0.09675
31219,50% Laden,kg CO2e,0.85536
31220,50% Laden,kg CO2e,1.37656
31221,50% Laden,kg CO2e,0.12226
31222,50% Laden,kg CO2e,0.83589
31223,50% Laden,kg CO2e,1.34523
3120,50% Laden,kg CO2e of CO2 per unit,0.45411
3121,50% Laden,kg CO2e of CO2 per unit,0.4956
3122,50% Laden,kg CO2e of CO2 per unit,0.79759
3123,50% Laden,kg CO2e of CO2 per unit,0.26166
3124,50% Laden,kg CO2e of CO2 per unit,0.6217
3125,50% Laden,kg CO2e of CO2 per unit,1.00053
3126,50% Laden,kg CO2e of CO2 per unit,0.20879
3127,50% Laden,kg CO2e of CO2 per unit,0.9307
3128,50% Laden,kg CO2e of CO2 per unit,1.49782
3129,50% Laden,kg CO2e of CO2 per unit,0.22325
31210,50% Laden,kg CO2e of CO2 per unit,0.79896
31211,50% Laden,kg CO2e of CO2 per unit,1.28581
31212,50% Laden,kg CO2e of CO2 per unit,0.1263
31213,50% Laden,kg CO2e of CO2 per unit,0.76942
31214,50% Laden,kg CO2e of CO2 per unit,1.23826
31215,50% Laden,kg CO2e of CO2 per unit,0.09453
31216,50% Laden,kg CO2e of CO2 per unit,0.84375
31217,50% Laden,kg CO2e of CO2 per unit,1.35789
31218,50% Laden,kg CO2e of CO2 per unit,0.09515
31219,50% Laden,kg CO2e of CO2 per unit,0.84093
31220,50% Laden,kg CO2e of CO2 per unit,1.35335
31221,50% Laden,kg CO2e of CO2 per unit,0.12046
31222,50% Laden,kg CO2e of CO2 per unit,0.82378
31223,50% Laden,kg CO2e of CO2 per unit,1.32575
3120,50% Laden,kg CO2e of CH4 per unit,0.0001
3121,50% Laden,kg CO2e of CH4 per unit,0.00011
3122,50% Laden,kg CO2e of CH4 per unit,0.00018
3123,50% Laden,kg CO2e of CH4 per unit,6e-05
3124,50% Laden,kg CO2e of CH4 per unit,0.00013
3125,50% Laden,kg CO2e of CH4 per unit,0.00022
3126,50% Laden,kg CO2e of CH4 per unit,4e-05
3127,50% Laden,kg CO2e of CH4 per unit,0.00022
3128,50% Laden,kg CO2e of CH4 per unit,0.00037
3129,50% Laden,kg CO2e of CH4 per unit,6e-05
31210,50% Laden,kg CO2e of CH4 per unit,0.00019
31211,50% Laden,kg CO2e of CH4 per unit,0.0003
31212,50% Laden,kg CO2e of CH4 per unit,2e-05
31213,50% Laden,kg CO2e of CH4 per unit,0.00012
31214,50% Laden,kg CO2e of CH4 per unit,0.00019
31215,50% Laden,kg CO2e of CH4 per unit,1e-05
31216,50% Laden,kg CO2e of CH4 per unit,0.00015
31217,50% Laden,kg CO2e of CH4 per unit,0.00022
31218,50% Laden,kg CO2e of CH4 per unit,1e-05
31219,50% Laden,kg CO2e of CH4 per unit,0.00015
31220,50% Laden,kg CO2e of CH4 per unit,0.00022
31221,50% Laden,kg CO2e of CH4 per unit,2e-05
31222,50% Laden,kg CO2e of CH4 per unit,0.00016
31223,50% Laden,kg CO2e of CH4 per unit,0.00026
3120,50% Laden,kg CO2e of N2O per unit,0.00495
3121,50% Laden,kg CO2e of N2O per unit,0.00532
3122,50% Laden,kg CO2e of N2O per unit,0.00855
3123,50% Laden,kg CO2e of N2O per unit,0.00255
3124,50% Laden,kg CO2e of N2O per unit,0.00648
3125,50% Laden,kg CO2e of N2O per unit,0.01043
3126,50% Laden,kg CO2e of N2O per unit,0.00232
3127,50% Laden,kg CO2e of N2O per unit,0.01059
3128,50% Laden,kg CO2e of N2O per unit,0.01704
3129,50% Laden,kg CO2e of N2O per unit,0.00249
31210,50% Laden,kg CO2e of N2O per unit,0.00888
31211,50% Laden,kg CO2e of N2O per unit,0.01429
31212,50% Laden,kg CO2e of N2O per unit,0.0019
31213,50% Laden,kg CO2e of N2O per unit,0.01209
31214,50% Laden,kg CO2e of N2O per unit,0.01944
31215,50% Laden,kg CO2e of N2O per unit,0.00158
31216,50% Laden,kg CO2e of N2O per unit,0.01438
31217,50% Laden,kg CO2e of N2O per unit,0.02314
31218,50% Laden,kg CO2e of N2O per unit,0.00159
