index,Last level,GHG/Unit,GHG Conversion Factor
1511,Petrol,kg CO2e of CO2 per unit,0.32377
1512,Petrol,kg CO2e of CO2 per unit,0.20804
1513,Petrol,kg CO2e of CO2 per unit,0.33481
1514,Petrol,kg CO2e of CO2 per unit,0.33775
1515,Petrol,kg CO2e of CO2 per unit,0.54355
1516,Petrol,kg CO2e of CO2 per unit,0.21265
1517,Petrol,kg CO2e of CO2 per unit,0.34223
1510,Petrol,kg CO2e of CH4 per unit,0.00027
1511,Petrol,kg CO2e of CH4 per unit,0.00043
1512,Petrol,kg CO2e of CH4 per unit,0.00027
1513,Petrol,kg CO2e of CH4 per unit,0.00043
1514,Petrol,kg CO2e of CH4 per unit,0.00027
1515,Petrol,kg CO2e of CH4 per unit,0.00043
1516,Petrol,kg CO2e of CH4 per unit,0.00027
1517,Petrol,kg CO2e of CH4 per unit,0.00043
1510,Petrol,kg CO2e of N2O per unit,0.00044
1511,Petrol,kg CO2e of N2O per unit,0.0007
1512,Petrol,kg CO2e of N2O per unit,0.00044
1513,Petrol,kg CO2e of N2O per unit,0.0007
1514,Petrol,kg CO2e of N2O per unit,0.00044
1515,Petrol,kg CO2e of N2O per unit,0.0007
1516,Petrol,kg CO2e of N2O per unit,0.00044
1517,Petrol,kg CO2e of N2O per unit,0.0007
1510,CNG,kg CO2e,
1511,CNG,kg CO2e,
1512,CNG,kg CO2e,
1513,CNG,kg CO2e,
1514,CNG,kg CO2e,
1515,CNG,kg CO2e,
1516,CNG,kg CO2e,0.25113
1517,CNG,kg CO2e,0.40415
1510,CNG,kg CO2e of CO2 per unit,
1511,CNG,kg CO2e of CO2 per unit,
1512,CNG,kg CO2e of CO2 per unit,
1513,CNG,kg CO2e of CO2 per unit,
1514,CNG,kg CO2e of CO2 per unit,
1515,CNG,kg CO2e of CO2 per unit,
1516,CNG,kg CO2e of CO2 per unit,0.24931
1517,CNG,kg CO2e of CO2 per unit,0.40123
1510,CNG,kg CO2e of CH4 per unit,
1511,CNG,kg CO2e of CH4 per unit,
1512,CNG,kg CO2e of CH4 per unit,
1513,CNG,kg CO2e of CH4 per unit,
1514,CNG,kg CO2e of CH4 per unit,
1515,CNG,kg CO2e of CH4 per unit,
1516,CNG,kg CO2e of CH4 per unit,0.00132
1517,CNG,kg CO2e of CH4 per unit,0.00212
1510,CNG,kg CO2e of N2O per unit,
1511,CNG,kg CO2e of N2O per unit,
1512,CNG,kg CO2e of N2O per unit,
1513,CNG,kg CO2e of N2O per unit,
1514,CNG,kg CO2e of N2O per unit,
1515,CNG,kg CO2e of N2O per unit,
1516,CNG,kg CO2e of N2O per unit,0.0005
1517,CNG,kg CO2e of N2O per unit,0.0008
1510,LPG,kg CO2e,
1511,LPG,kg CO2e,
1512,LPG,kg CO2e,
1513,LPG,kg CO2e,
1514,LPG,kg CO2e,
1515,LPG,kg CO2e,
1516,LPG,kg CO2e,0.2761
1517,LPG,kg CO2e,0.44433
1510,LPG,kg CO2e of CO2 per unit,
1511,LPG,kg CO2e of CO2 per unit,
1512,LPG,kg CO2e of CO2 per unit,
1513,LPG,kg CO2e of CO2 per unit,
1514,LPG,kg CO2e of CO2 per unit,
1515,LPG,kg CO2e of CO2 per unit,
1516,LPG,kg CO2e of CO2 per unit,0.27556
1517,LPG,kg CO2e of CO2 per unit,0.44346
1510,LPG,kg CO2e of CH4 per unit,
1511,LPG,kg CO2e of CH4 per unit,
1512,LPG,kg CO2e of CH4 per unit,
1513,LPG,kg CO2e of CH4 per unit,
1514,LPG,kg CO2e of CH4 per unit,
1515,LPG,kg CO2e of CH4 per unit,
1516,LPG,kg CO2e of CH4 per unit,4e-05
1517,LPG,kg CO2e of CH4 per unit,7e-05
1510,LPG,kg CO2e of N2O per unit,
1511,LPG,kg CO2e of N2O per unit,
1512,LPG,kg CO2e of N2O per unit,
1513,LPG,kg CO2e of N2O per unit,
1514,LPG,kg CO2e of N2O per unit,
1515,LPG,kg CO2e of N2O per unit,
1516,LPG,kg CO2e of N2O per unit,0.0005
1517,LPG,kg CO2e of N2O per unit,0.0008
1510,Unknown,kg CO2e,
1511,Unknown,kg CO2e,
1512,Unknown,kg CO2e,
1513,Unknown,kg CO2e,
1514,Unknown,kg CO2e,
1515,Unknown,kg CO2e,
1516,Unknown,kg CO2e,0.2543
1517,Unknown,kg CO2e,0.40926
1510,Unknown,kg CO2e of CO2 per unit,
1511,Unknown,kg CO2e of CO2 per unit,
1512,Unknown,kg CO2e of CO2 per unit,
1513,Unknown,kg CO2e of CO2 per unit,
1514,Unknown,kg CO2e of CO2 per unit,
1515,Unknown,kg CO2e of CO2 per unit,
1516,Unknown,kg CO2e of CO2 per unit,0.25267
1517,Unknown,kg CO2e of CO2 per unit,0.40664
1510,Unknown,kg CO2e of CH4 per unit,
1511,Unknown,kg CO2e of CH4 per unit,
1512,Unknown,kg CO2e of CH4 per unit,
1513,Unknown,kg CO2e of CH4 per unit,
1514,Unknown,kg CO2e of CH4 per unit,
1515,Unknown,kg CO2e of CH4 per unit,
1516,Unknown,kg CO2e of CH4 per unit,1e-05
1517,Unknown,kg CO2e of CH4 per unit,2e-05
1510,Unknown,kg CO2e of N2O per unit,
1511,Unknown,kg CO2e of N2O per unit,
1512,Unknown,kg CO2e of N2O per unit,
1513,Unknown,kg CO2e of N2O per unit,
1514,Unknown,kg CO2e of N2O per unit,
1515,Unknown,kg CO2e of N2O per unit,
1516,Unknown,kg CO2e of N2O per unit,0.00162
1517,Unknown,kg CO2e of N2O per unit,0.0026
1510,Plug-in Hybrid Electric Vehicle,kg CO2e,
1511,Plug-in Hybrid Electric Vehicle,kg CO2e,
1512,Plug-in Hybrid Electric Vehicle,kg CO2e,
1513,Plug-in Hybrid Electric Vehicle,kg CO2e,
1514,Plug-in Hybrid Electric Vehicle,kg CO2e,0.13055
1515,Plug-in Hybrid Electric Vehicle,kg CO2e,0.2101
1516,Plug-in Hybrid Electric Vehicle,kg CO2e,0.13055
1517,Plug-in Hybrid Electric Vehicle,kg CO2e,0.2101
1510,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
1511,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
1512,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
1513,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,
1514,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.12875
1515,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.2072
1516,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.12875
1517,Plug-in Hybrid Electric Vehicle,kg CO2e of CO2 per unit,0.2072
1510,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
1511,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
1512,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
1513,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,
1514,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,1e-05
1515,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,2e-05
1516,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,1e-05
1517,Plug-in Hybrid Electric Vehicle,kg CO2e of CH4 per unit,2e-05
1510,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
1511,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
1512,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
1513,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,
1514,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00179
1515,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00288
1516,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00179
1517,Plug-in Hybrid Electric Vehicle,kg CO2e of N2O per unit,0.00288
1510,Battery Electric Vehicle,kg CO2e,0.0
1511,Battery Electric Vehicle,kg CO2e,0.0
1512,Battery Electric Vehicle,kg CO2e,0.0
1513,Battery Electric Vehicle,kg CO2e,0.0
1514,Battery Electric Vehicle,kg CO2e,0.0
1515,Battery Electric Vehicle,kg CO2e,0.0
1516,Battery Electric Vehicle,kg CO2e,0.0
1517,Battery Electric Vehicle,kg CO2e,0.0
1510,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0
1511,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0
1512,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0
1513,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0
1514,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0
1515,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0
1516,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0
1517,Battery Electric Vehicle,kg CO2e of CO2 per unit,0.0
1510,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.0
1511,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.0
1512,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.0
1513,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.0
1514,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.0
1515,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.0
1516,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.0
1517,Battery Electric Vehicle,kg CO2e of CH4 per unit,0.0
1510,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0
1511,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0
1512,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0
1513,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0
1514,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0
1515,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0
1516,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0
1517,Battery Electric Vehicle,kg CO2e of N2O per unit,0.0
1520,0% Laden,kg CO2e,0.46138
1521,0% Laden,kg CO2e,0.74251
1522,0% Laden,kg CO2e,0.55061
1523,0% Laden,kg CO2e,0.88612
1524,0% Laden,kg CO2e,0.774
1525,0% Laden,kg CO2e,1.24562
1526,0% Laden,kg CO2e,0.67912
1527,0% Laden,kg CO2e,1.09292
1528,0% Laden,kg CO2e,0.62775
1529,0% Laden,kg CO2e,1.01024
15210,0% Laden,kg CO2e,0.64734
15211,0% Laden,kg CO2e,1.04178
15212,0% Laden,kg CO2e,0.64659
15213,0% Laden,kg CO2e,1.04057
15214,0% Laden,kg CO2e,0.65975
15215,0% Laden,kg CO2e,1.06176
1520,0% Laden,kg CO2e of CO2 per unit,0.45595
1521,0% Laden,kg CO2e of CO2 per unit,0.73378
1522,0% Laden,kg CO2e of CO2 per unit,0.54399
1523,0% Laden,kg CO2e of CO2 per unit,0.87546
1524,0% Laden,kg CO2e of CO2 per unit,0.76318
1525,0% Laden,kg CO2e of CO2 per unit,1.22821
1526,0% Laden,kg CO2e of CO2 per unit,0.67005
1527,0% Laden,kg CO2e of CO2 per unit,1.07833
1528,0% Laden,kg CO2e of CO2 per unit,0.61554
1529,0% Laden,kg CO2e of CO2 per unit,0.99061
15210,0% Laden,kg CO2e of CO2 per unit,0.63282
15211,0% Laden,kg CO2e of CO2 per unit,1.01842
15212,0% Laden,kg CO2e of CO2 per unit,0.63216
15213,0% Laden,kg CO2e of CO2 per unit,1.01736
15214,0% Laden,kg CO2e of CO2 per unit,0.64764
15215,0% Laden,kg CO2e of CO2 per unit,1.04228
1520,0% Laden,kg CO2e of CH4 per unit,0.00011
1521,0% Laden,kg CO2e of CH4 per unit,0.00018
1522,0% Laden,kg CO2e of CH4 per unit,0.00013
1523,0% Laden,kg CO2e of CH4 per unit,0.00022
1524,0% Laden,kg CO2e of CH4 per unit,0.00022
1525,0% Laden,kg CO2e of CH4 per unit,0.00037
1526,0% Laden,kg CO2e of CH4 per unit,0.00019
1527,0% Laden,kg CO2e of CH4 per unit,0.0003
1528,0% Laden,kg CO2e of CH4 per unit,0.00012
1529,0% Laden,kg CO2e of CH4 per unit,0.00019
15210,0% Laden,kg CO2e of CH4 per unit,0.00015
15211,0% Laden,kg CO2e of CH4 per unit,0.00022
15212,0% Laden,kg CO2e of CH4 per unit,0.00015
15213,0% Laden,kg CO2e of CH4 per unit,0.00022
15214,0% Laden,kg CO2e of CH4 per unit,0.00016
15215,0% Laden,kg CO2e of CH4 per unit,0.00026
1520,0% Laden,kg CO2e of N2O per unit,0.00532
1521,0% Laden,kg CO2e of N2O per unit,0.00855
1522,0% Laden,kg CO2e of N2O per unit,0.00648
1523,0% Laden,kg CO2e of N2O per unit,0.01043
1524,0% Laden,kg CO2e of N2O per unit,0.01059
1525,0% Laden,kg CO2e of N2O per unit,0.01704
1526,0% Laden,kg CO2e of N2O per unit,0.00888
1527,0% Laden,kg CO2e of N2O per unit,0.01429
1528,0% Laden,kg CO2e of N2O per unit,0.01209
1529,0% Laden,kg CO2e of N2O per unit,0.01944
15210,0% Laden,kg CO2e of N2O per unit,0.01438
15211,0% Laden,kg CO2e of N2O per unit,0.02314
15212,0% Laden,kg CO2e of N2O per unit,0.01428
15213,0% Laden,kg CO2e of N2O per unit,0.02299
15214,0% Laden,kg CO2e of N2O per unit,0.01195
15215,0% Laden,kg CO2e of N2O per unit,0.01923
1520,50% Laden,kg CO2e,0.50103
1521,50% Laden,kg CO2e,0.80632
1522,50% Laden,kg CO2e,0.62832
1523,50% Laden,kg CO2e,1.01119
1524,50% Laden,kg CO2e,0.94152
1525,50% Laden,kg CO2e,1.51523
1526,50% Laden,kg CO2e,0.80803
1527,50% Laden,kg CO2e,1.3004
1528,50% Laden,kg CO2e,0.78163
1529,50% Laden,kg CO2e,1.25789
15210,50% Laden,kg CO2e,0.85827
15211,50% Laden,kg CO2e,1.38125
15212,50% Laden,kg CO2e,0.85536
15213,50% Laden,kg CO2e,1.37656
15214,50% Laden,kg CO2e,0.83589
15215,50% Laden,kg CO2e,1.34523
1520,50% Laden,kg CO2e of CO2 per unit,0.4956
1521,50% Laden,kg CO2e of CO2 per unit,0.79759
1522,50% Laden,kg CO2e of CO2 per unit,0.6217
1523,50% Laden,kg CO2e of CO2 per unit,1.00053
1524,50% Laden,kg CO2e of CO2 per unit,0.9307
1525,50% Laden,kg CO2e of CO2 per unit,1.49782
1526,50% Laden,kg CO2e of CO2 per unit,0.79896
1527,50% Laden,kg CO2e of CO2 per unit,1.28581
1528,50% Laden,kg CO2e of CO2 per unit,0.76942
1529,50% Laden,kg CO2e of CO2 per unit,1.23826
15210,50% Laden,kg CO2e of CO2 per unit,0.84375
15211,50% Laden,kg CO2e of CO2 per unit,1.35789
15212,50% Laden,kg CO2e of CO2 per unit,0.84093
15213,50% Laden,kg CO2e of CO2 per unit,1.35335
15214,50% Laden,kg CO2e of CO2 per unit,0.82378
15215,50% Laden,kg CO2e of CO2 per unit,1.32575
1520,50% Laden,kg CO2e of CH4 per unit,0.00011
1521,50% Laden,kg CO2e of CH4 per unit,0.00018
1522,50% Laden,kg CO2e of CH4 per unit,0.00013
1523,50% Laden,kg CO2e of CH4 per unit,0.00022
1524,50% Laden,kg CO2e of CH4 per unit,0.00022
1525,50% Laden,kg CO2e of CH4 per unit,0.00037
1526,50% Laden,kg CO2e of CH4 per unit,0.00019
1527,50% Laden,kg CO2e of CH4 per unit,0.0003
1528,50% Laden,kg CO2e of CH4 per unit,0.00012
1529,50% Laden,kg CO2e of CH4 per unit,0.00019
15210,50% Laden,kg CO2e of CH4 per unit,0.00015
15211,50% Laden,kg CO2e of CH4 per unit,0.00022
15212,50% Laden,kg CO2e of CH4 per unit,0.00015
15213,50% Laden,kg CO2e of CH4 per unit,0.00022
15214,50% Laden,kg CO2e of CH4 per unit,0.00016
15215,50% Laden,kg CO2e of CH4 per unit,0.00026
1520,50% Laden,kg CO2e of N2O per unit,0.00532
1521,50% Laden,kg CO2e of N2O per unit,0.00855
1522,50% Laden,kg CO2e of N2O per unit,0.00648
1523,50% Laden,kg CO2e of N2O per unit,0.01043
1524,50% Laden,kg CO2e of N2O per unit,0.01059
1525,50% Laden,kg CO2e of N2O per unit,0.01704
1526,50% Laden,kg CO2e of N2O per unit,0.00888
1527,50% Laden,kg CO2e of N2O per unit,0.01429
1528,50% Laden,kg CO2e of N2O per unit,0.01209
1529,50% Laden,kg CO2e of N2O per unit,0.01944
15210,50% Laden,kg CO2e of N2O per unit,0.01438
15211,50% Laden,kg CO2e of N2O per unit,0.02314
15212,50% Laden,kg CO2e of N2O per unit,0.01428
15213,50% Laden,kg CO2e of N2O per unit,0.02299
15214,50% Laden,kg CO2e of N2O per unit,0.01195
15215,50% Laden,kg CO2e of N2O per unit,0.01923
1520,100% Laden,kg CO2e,0.54068
1521,100% Laden,kg CO2e,0.87012
1522,100% Laden,kg CO2e,0.70603
1523,100% Laden,kg CO2e,1.13625
1524,100% Laden,kg CO2e,1.10905
1525,100% Laden,kg CO2e,1.78484
1526,100% Laden,kg CO2e,0.93695
1527,100% Laden,kg CO2e,1.50787
1528,100% Laden,kg CO2e,0.93552
1529,100% Laden,kg CO2e,1.50555
15210,100% Laden,kg CO2e,1.06921
15211,100% Laden,kg CO2e,1.72072
15212,100% Laden,kg CO2e,1.06414
15213,100% Laden,kg CO2e,1.71255
15214,100% Laden,kg CO2e,1.01203
15215,100% Laden,kg CO2e,1.6287
1520,100% Laden,kg CO2e of CO2 per unit,0.53525
1521,100% Laden,kg CO2e of CO2 per unit,0.86139
1522,100% Laden,kg CO2e of CO2 per unit,0.69941
1523,100% Laden,kg CO2e of CO2 per unit,1.12559
1524,100% Laden,kg CO2e of CO2 per unit,1.09823
1525,100% Laden,kg CO2e of CO2 per unit,1.76743
1526,100% Laden,kg CO2e of CO2 per unit,0.92788
1527,100% Laden,kg CO2e of CO2 per unit,1.49328
1528,100% Laden,kg CO2e of CO2 per unit,0.92331
1529,100% Laden,kg CO2e of CO2 per unit,1.48592
15210,100% Laden,kg CO2e of CO2 per unit,1.05469
15211,100% Laden,kg CO2e of CO2 per unit,1.69736
15212,100% Laden,kg CO2e of CO2 per unit,1.04971
15213,100% Laden,kg CO2e of CO2 per unit,1.68934
15214,100% Laden,kg CO2e of CO2 per unit,0.99992
15215,100% Laden,kg CO2e of CO2 per unit,1.60922
1520,100% Laden,kg CO2e of CH4 per unit,0.00011
1521,100% Laden,kg CO2e of CH4 per unit,0.00018
1522,100% Laden,kg CO2e of CH4 per unit,0.00013
1523,100% Laden,kg CO2e of CH4 per unit,0.00022
1524,100% Laden,kg CO2e of CH4 per unit,0.00022
1525,100% Laden,kg CO2e of CH4 per unit,0.00037
1526,100% Laden,kg CO2e of CH4 per unit,0.00019
1527,100% Laden,kg CO2e of CH4 per unit,0.0003
1528,100% Laden,kg CO2e of CH4 per unit,0.00012
1529,100% Laden,kg CO2e of CH4 per unit,0.00019
15210,100% Laden,kg CO2e of CH4 per unit,0.00015
15211,100% Laden,kg CO2e of CH4 per unit,0.00022
15212,100% Laden,kg CO2e of CH4 per unit,0.00015
15213,100% Laden,kg CO2e of CH4 per unit,0.00022
15214,100% Laden,kg CO2e of CH4 per unit,0.00016
15215,100% Laden,kg CO2e of CH4 per unit,0.00026
1520,100% Laden,kg CO2e of N2O per unit,0.00532
1521,100% Laden,kg CO2e of N2O per unit,0.00855
1522,100% Laden,kg CO2e of N2O per unit,0.00648
1523,100% Laden,kg CO2e of N2O per unit,0.01043
1524,100% Laden,kg CO2e of N2O per unit,0.01059
1525,100% Laden,kg CO2e of N2O per unit,0.01704
1526,100% Laden,kg CO2e of N2O per unit,0.00888
1527,100% Laden,kg CO2e of N2O per unit,0.01429
1528,100% Laden,kg CO2e of N2O per unit,0.01209
1529,100% Laden,kg CO2e of N2O per unit,0.01944
15210,100% Laden,kg CO2e of N2O per unit,0.01438
15211,100% Laden,kg CO2e of N2O per unit,0.02314
15212,100% Laden,kg CO2e of N2O per unit,0.01428
15213,100% Laden,kg CO2e of N2O per unit,0.02299
15214,100% Laden,kg CO2e of N2O per unit,0.01195
15215,100% Laden,kg CO2e of N2O per unit,0.01923
1520,Average laden,kg CO2e,0.49548
1521,Average laden,kg CO2e,0.79738
1522,Average laden,kg CO2e,0.60501
1523,Average laden,kg CO2e,0.97367
1524,Average laden,kg CO2e,0.99156
1525,Average laden,kg CO2e,1.59575
1526,Average laden,kg CO2e,0.83751
1527,Average laden,kg CO2e,1.34783
1528,Average laden,kg CO2e,0.78471
1529,Average laden,kg CO2e,1.26285
15210,Average laden,kg CO2e,0.93421
15211,Average laden,kg CO2e,1.50346
15212,Average laden,kg CO2e,0.92854
15213,Average laden,kg CO2e,1.49432
15214,Average laden,kg CO2e,0.89121
15215,Average laden,kg CO2e,1.43425
1520,Average laden,kg CO2e of CO2 per unit,0.49005
1521,Average laden,kg CO2e of CO2 per unit,0.78865
1522,Average laden,kg CO2e of CO2 per unit,0.59839
1523,Average laden,kg CO2e of CO2 per unit,0.96301
1524,Average laden,kg CO2e of CO2 per unit,0.98074
1525,Average laden,kg CO2e of CO2 per unit,1.57834
1526,Average laden,kg CO2e of CO2 per unit,0.82844
1527,Average laden,kg CO2e of CO2 per unit,1.33324
1528,Average laden,kg CO2e of CO2 per unit,0.7725
1529,Average laden,kg CO2e of CO2 per unit,1.24322
15210,Average laden,kg CO2e of CO2 per unit,0.91969
15211,Average laden,kg CO2e of CO2 per unit,1.4801
15212,Average laden,kg CO2e of CO2 per unit,0.91411
15213,Average laden,kg CO2e of CO2 per unit,1.47111
15214,Average laden,kg CO2e of CO2 per unit,0.8791
15215,Average laden,kg CO2e of CO2 per unit,1.41477
1520,Average laden,kg CO2e of CH4 per unit,0.00011
1521,Average laden,kg CO2e of CH4 per unit,0.00018
1522,Average laden,kg CO2e of CH4 per unit,0.00013
1523,Average laden,kg CO2e of CH4 per unit,0.00022
1524,Average laden,kg CO2e of CH4 per unit,0.00022
1525,Average laden,kg CO2e of CH4 per unit,0.00037
1526,Average laden,kg CO2e of CH4 per unit,0.00019
1527,Average laden,kg CO2e of CH4 per unit,0.0003
1528,Average laden,kg CO2e of CH4 per unit,0.00012
1529,Average laden,kg CO2e of CH4 per unit,0.00019
15210,Average laden,kg CO2e of CH4 per unit,0.00015
15211,Average laden,kg CO2e of CH4 per unit,0.00022
15212,Average laden,kg CO2e of CH4 per unit,0.00015
15213,Average laden,kg CO2e of CH4 per unit,0.00022
15214,Average laden,kg CO2e of CH4 per unit,0.00016
15215,Average laden,kg CO2e of CH4 per unit,0.00026
1520,Average laden,kg CO2e of N2O per unit,0.00532
1521,Average laden,kg CO2e of N2O per unit,0.00855
1522,Average laden,kg CO2e of N2O per unit,0.00648
1523,Average laden,kg CO2e of N2O per unit,0.01043
1524,Average laden,kg CO2e of N2O per unit,0.01059
1525,Average laden,kg CO2e of N2O per unit,0.01704
1526,Average laden,kg CO2e of N2O per unit,0.00888
1527,Average laden,kg CO2e of N2O per unit,0.01429
1528,Average laden,kg CO2e of N2O per unit,0.01209
1529,Average laden,kg CO2e of N2O per unit,0.01944
15210,Average laden,kg CO2e of N2O per unit,0.01438
15211,Average laden,kg CO2e of N2O per unit,0.02314
15212,Average laden,kg CO2e of N2O per unit,0.01428
15213,Average laden,kg CO2e of N2O per unit,0.02299
15214,Average laden,kg CO2e of N2O per unit,0.01195
15215,Average laden,kg CO2e of N2O per unit,0.01923
1530,0% Laden,kg CO2e,0.54937
1531,0% Laden,kg CO2e,0.88412
1532,0% Laden,kg CO2e,0.65559
1533,0% Laden,kg CO2e,1.05508
1534,0% Laden,kg CO2e,0.92128
1535,0% Laden,kg CO2e,1.48266
1536,0% Laden,kg CO2e,0.80843
1537,0% Laden,kg CO2e,1.30103
1538,0% Laden,kg CO2e,0.72566
1539,0% Laden,kg CO2e,1.16782
15310,0% Laden,kg CO2e,0.748
15311,0% Laden,kg CO2e,1.20378
15312,0% Laden,kg CO2e,0.74715
15313,0% Laden,kg CO2e,1.20241
15314,0% Laden,kg CO2e,0.77175
15315,0% Laden,kg CO2e,1.242
1530,0% Laden,kg CO2e of CO2 per unit,0.54394
1531,0% Laden,kg CO2e of CO2 per unit,0.87539
1532,0% Laden,kg CO2e of CO2 per unit,0.64897
1533,0% Laden,kg CO2e of CO2 per unit,1.04442
1534,0% Laden,kg CO2e of CO2 per unit,0.91046
1535,0% Laden,kg CO2e of CO2 per unit,1.46525
1536,0% Laden,kg CO2e of CO2 per unit,0.79936
1537,0% Laden,kg CO2e of CO2 per unit,1.28644
1538,0% Laden,kg CO2e of CO2 per unit,0.71345
1539,0% Laden,kg CO2e of CO2 per unit,1.14819
15310,0% Laden,kg CO2e of CO2 per unit,0.73348
15311,0% Laden,kg CO2e of CO2 per unit,1.18042
15312,0% Laden,kg CO2e of CO2 per unit,0.73272
15313,0% Laden,kg CO2e of CO2 per unit,1.1792
15314,0% Laden,kg CO2e of CO2 per unit,0.75964
15315,0% Laden,kg CO2e of CO2 per unit,1.22252
1530,0% Laden,kg CO2e of CH4 per unit,0.00011
1531,0% Laden,kg CO2e of CH4 per unit,0.00018
1532,0% Laden,kg CO2e of CH4 per unit,0.00013
1533,0% Laden,kg CO2e of CH4 per unit,0.00022
1534,0% Laden,kg CO2e of CH4 per unit,0.00022
1535,0% Laden,kg CO2e of CH4 per unit,0.00037
1536,0% Laden,kg CO2e of CH4 per unit,0.00019
1537,0% Laden,kg CO2e of CH4 per unit,0.0003
1538,0% Laden,kg CO2e of CH4 per unit,0.00012
1539,0% Laden,kg CO2e of CH4 per unit,0.00019
15310,0% Laden,kg CO2e of CH4 per unit,0.00015
15311,0% Laden,kg CO2e of CH4 per unit,0.00022
