index,Last level,GHG/Unit,GHG Conversion Factor
31627,Diesel,kg CO2e,0.06673
31620,Petrol,kg CO2e,0.04015
31621,Petrol,kg CO2e,0.06461
31622,Petrol,kg CO2e,0.04957
31623,Petrol,kg CO2e,0.07977
31624,Petrol,kg CO2e,0.07528
31625,Petrol,kg CO2e,0.12115
31626,Petrol,kg CO2e,0.04599
31627,Petrol,kg CO2e,0.07401
31620,Hybrid,kg CO2e,0.03026
31621,Hybrid,kg CO2e,0.0487
31622,Hybrid,kg CO2e,0.02998
31623,Hybrid,kg CO2e,0.04824
31624,Hybrid,kg CO2e,0.03961
31625,Hybrid,kg CO2e,0.06374
31626,Hybrid,kg CO2e,0.03315
31627,Hybrid,kg CO2e,0.05335
31620,CNG,kg CO2e,
31621,CNG,kg CO2e,
31622,CNG,kg CO2e,0.03211
31623,CNG,kg CO2e,0.05167
31624,CNG,kg CO2e,0.04876
31625,CNG,kg CO2e,0.07847
31626,CNG,kg CO2e,0.03591
31627,CNG,kg CO2e,0.05779
31620,LPG,kg CO2e,
31621,LPG,kg CO2e,
31622,LPG,kg CO2e,0.02093
31623,LPG,kg CO2e,0.03368
31624,LPG,kg CO2e,0.03179
31625,LPG,kg CO2e,0.05115
31626,LPG,kg CO2e,0.02341
31627,LPG,kg CO2e,0.03767
31620,Unknown,kg CO2e,0.03836
31621,Unknown,kg CO2e,0.06173
31622,Unknown,kg CO2e,0.04518
31623,Unknown,kg CO2e,0.07271
31624,Unknown,kg CO2e,0.05764
31625,Unknown,kg CO2e,0.09276
31626,Unknown,kg CO2e,0.04399
31627,Unknown,kg CO2e,0.07079
31620,Plug-in Hybrid Electric Vehicle,kg CO2e,0.0152
31621,Plug-in Hybrid Electric Vehicle,kg CO2e,0.02446
31622,Plug-in Hybrid Electric Vehicle,kg CO2e,0.02524
31623,Plug-in Hybrid Electric Vehicle,kg CO2e,0.04063
31624,Plug-in Hybrid Electric Vehicle,kg CO2e,0.03221
31625,Plug-in Hybrid Electric Vehicle,kg CO2e,0.05184
31626,Plug-in Hybrid Electric Vehicle,kg CO2e,0.02934
31627,Plug-in Hybrid Electric Vehicle,kg CO2e,0.04721
31620,Battery Electric Vehicle,kg CO2e,0.00948
31621,Battery Electric Vehicle,kg CO2e,0.01525
31622,Battery Electric Vehicle,kg CO2e,0.01022
31623,Battery Electric Vehicle,kg CO2e,0.01645
31624,Battery Electric Vehicle,kg CO2e,0.01088
31625,Battery Electric Vehicle,kg CO2e,0.0175
31626,Battery Electric Vehicle,kg CO2e,0.01049
31627,Battery Electric Vehicle,kg CO2e,0.01688
31630,,kg CO2e,0.02148
31631,,kg CO2e,0.03457
31632,,kg CO2e,0.02608
31633,,kg CO2e,0.04196
31634,,kg CO2e,0.03469
31635,,kg CO2e,0.05583
31636,,kg CO2e,0.02956
31637,,kg CO2e,0.04757
31640,,kg CO2e,0.03697
31641,,kg CO2e,0.05176
31642,,kg CO2e,0.0509
31643,,kg CO2e,0.07634
31650,,kg CO2e,0.03174
31651,,kg CO2e,0.01821
31652,,kg CO2e,0.02649
31653,,kg CO2e,0.00656
31660,,kg CO2e,0.00897
31661,,kg CO2e,0.00117
31662,,kg CO2e,0.00749
